,Unnamed: 0,Unnamed: 0.1,Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
842,842,842,7-August-2017,297.2,303.0,296.85,299.95,301.30143138917424,1337442,6132,402973189.0,729953,54.58,6.15,2.75
843,843,843,4-August-2017,294.35,297.4,294.15,296.15,295.5625170129512,1891941,5473,559186844.0,1241609,65.63,3.25,1.8
844,844,844,3-August-2017,301.4,301.5,294.5,295.6,296.5197429463164,2334454,7624,692211700.0,1631577,69.89,7.0,-5.8
845,845,845,2-August-2017,302.6,304.45,299.3,301.6,302.33957658825483,1627730,7623,492127199.0,815070,50.07,5.15,-1.0
846,846,846,1-August-2017,303.0,305.1,301.3,302.2,302.72962439742264,1696048,6353,513443974.0,957666,56.46,3.8,-0.8
847,847,847,31-July-2017,299.85,306.4,297.0,301.95,303.040520923866,2571585,15190,779294458.0,1400673,54.47,9.4,2.1
848,848,848,28-July-2017,303.7,304.0,293.9,296.0,298.07794269112384,1679670,13948,500672578.0,867322,51.64,10.1,-7.7
849,849,849,27-July-2017,314.5,314.5,305.2,307.05,309.7228925624717,2370438,11770,734178914.0,1013152,42.74,9.3,-7.45
850,850,850,26-July-2017,305.0,311.0,304.6,310.2,307.51649814370813,3616619,11905,1112170010.0,1216680,33.64,6.4,5.2
851,851,851,25-July-2017,305.25,306.9,301.85,303.9,303.73442401018286,4176428,12895,1268524953.0,2736305,65.52,5.05,-1.35
852,852,852,24-July-2017,302.0,306.3,301.85,302.95,303.5873886171215,2756034,12620,836697165.0,1335096,48.44,4.45,0.95
853,853,853,21-July-2017,300.6,302.75,296.15,301.2,299.47451136568696,1607030,6022,481264524.0,853971,53.14,6.6,0.6
854,854,854,20-July-2017,304.65,304.65,299.75,300.55,301.4069743153103,2010692,12299,606036592.0,1067250,53.08,4.9,-4.1
855,855,855,19-July-2017,303.45,304.9,301.5,302.05,302.6334008952751,1365167,10508,413145132.0,702419,51.45,3.4,-1.4
856,856,856,18-July-2017,302.45,305.6,301.15,302.6,303.624977564067,1353855,7375,411064194.0,678608,50.12,4.45,0.15
857,857,857,17-July-2017,300.0,304.15,299.0,303.05,302.2984455701457,3305199,11389,999156520.0,2417076,73.13,5.15,3.05
858,858,858,14-July-2017,299.8,299.8,294.55,298.0,296.77300539336585,388811,3081,115388609.0,106883,27.49,5.25,-1.8
859,859,859,13-July-2017,295.5,299.3,295.0,297.75,297.60535559426967,777206,6177,231300668.0,220864,28.42,4.3,2.25
860,860,860,12-July-2017,289.1,294.9,288.6,292.75,291.0097329856393,408405,2937,118849830.0,123802,30.31,6.3,3.65
861,861,861,11-July-2017,292.5,293.0,288.9,289.75,290.2588920684556,448349,3074,130137284.0,140699,31.38,4.1,-2.75
862,862,862,10-July-2017,290.0,293.4,289.4,291.5,291.54226442782954,2449069,17866,714007122.0,1213327,49.54,4.0,1.5
863,863,863,7-July-2017,295.0,295.0,289.1,289.8,290.6369578949548,386272,2818,112264919.0,129875,33.62,5.9,-5.2
864,864,864,6-July-2017,294.0,295.0,292.35,293.55,294.1258773462505,2521097,4295,741519867.0,203772,8.08,2.65,-0.45
865,865,865,5-July-2017,290.0,293.9,288.6,292.6,290.8278323548843,372358,2939,108292070.0,134274,36.06,5.3,2.6
866,866,866,4-July-2017,292.6,294.0,288.8,289.45,290.58679278732143,569719,4411,165552817.0,162758,28.57,5.2,-3.15
867,867,867,3-July-2017,291.0,292.35,288.8,289.95,290.34963591945166,379449,2577,110172879.0,112089,29.54,3.55,-1.05
868,868,868,30-June-2017,292.9,292.9,287.55,290.1,289.48805094409613,940953,5755,272394650.0,468200,49.76,5.35,-2.8
869,869,869,29-June-2017,292.0,296.0,290.2,293.7,293.00006716672954,506203,3888,148317513.0,170209,33.62,5.8,1.7
870,870,870,28-June-2017,288.2,293.3,288.2,290.95,291.1753037171352,579075,4368,168612339.0,211980,36.61,5.1,2.75
871,871,871,27-June-2017,292.5,293.1,283.5,288.0,287.1643254540678,711953,4882,204447503.0,246379,34.61,9.6,-4.5
872,872,872,23-June-2017,290.0,293.45,284.5,291.5,289.36492745856145,653075,5073,188977000.0,202082,30.94,8.95,1.5
873,873,873,22-June-2017,293.4,293.4,288.25,289.45,291.35434186116265,900190,3323,262274265.0,522457,58.04,5.15,-3.95
874,874,874,21-June-2017,292.55,292.6,289.55,291.0,291.21994380997563,438512,3362,127703440.0,195898,44.67,3.05,-1.55
875,875,875,20-June-2017,292.8,295.4,289.15,292.55,292.97500467590766,962380,6132,281953285.0,457894,47.58,6.25,-0.25
876,876,876,19-June-2017,316.6,321.6,316.6,320.6,319.12358049591836,418456,4655,133539177.0,168848,40.35,5.0,4.0
877,877,877,16-June-2017,318.5,319.0,315.75,316.5,316.5781036622062,2691820,3868,852171271.0,1309828,48.66,3.25,-2.0
878,878,878,15-June-2017,319.15,319.2,315.7,316.9,317.29312507395576,338040,3249,107257768.0,147329,43.58,3.5,-2.25
879,879,879,14-June-2017,316.5,322.2,315.75,319.15,318.73761904801063,2432002,5009,775170527.0,1623898,66.77,6.45,2.65
880,880,880,13-June-2017,315.0,318.75,314.0,314.8,316.39985331941745,389963,2569,123384236.0,173546,44.5,4.75,-0.2
881,881,881,12-June-2017,320.9,320.9,314.85,315.75,317.9687619357198,492220,4210,156510584.0,233017,47.34,6.05,-5.15
882,882,882,9-June-2017,319.95,322.9,316.3,321.8,320.3262050315272,437084,3455,140009459.0,108403,24.8,6.6,1.85
883,883,883,8-June-2017,326.0,327.2,319.35,320.15,321.7369327166546,605826,4506,194916599.0,181591,29.97,7.85,-5.85
884,884,884,7-June-2017,320.1,325.8,320.1,324.75,323.6077094490401,932518,10661,301770014.0,402097,43.12,5.7,4.65
885,885,885,6-June-2017,321.4,321.5,317.75,318.65,318.72071502737134,735804,3891,234515977.0,502116,68.24,3.75,-2.75
886,886,886,5-June-2017,318.9,321.4,318.2,319.65,319.9898706574663,334770,2655,107123009.0,112098,33.49,3.2,0.75
887,887,887,2-June-2017,321.9,323.0,315.55,318.05,318.23990869199304,710562,5198,226129186.0,309134,43.51,7.45,-3.85
888,888,888,1-June-2017,325.9,327.5,318.1,320.05,320.89777640546964,1097907,9028,352315915.0,398047,36.26,9.4,-5.85
889,889,889,31-May-2017,322.25,327.1,318.5,326.3,324.0289052271844,1401615,11840,454163774.0,600529,42.85,8.6,4.05
890,890,890,30-May-2017,314.25,324.5,314.2,320.65,321.25377808842563,672430,6877,216020678.0,132380,19.69,10.3,6.4
891,891,891,29-May-2017,320.9,320.9,313.8,314.7,316.7438339152979,504899,8277,159923645.0,169500,33.57,7.1,-6.2
892,892,892,26-May-2017,317.8,323.3,316.5,321.65,320.50102844229787,1256755,12179,402791270.0,520666,41.43,6.8,3.85
893,893,893,25-May-2017,306.8,319.3,306.1,317.6,314.3388303342573,957795,11534,301072160.0,286720,29.94,13.2,10.8
894,894,894,24-May-2017,307.4,309.7,303.05,306.8,306.4259716205088,1267676,18884,388448850.0,601558,47.45,6.65,-0.6
895,895,895,23-May-2017,303.25,309.5,302.7,306.25,305.7551061126113,5623554,15090,1719430350.0,4592395,81.66,6.8,3.0
896,896,896,22-May-2017,309.0,311.35,302.15,304.9,306.57994531355064,1048523,5740,321456124.0,337790,32.22,9.2,-4.1
897,897,897,19-May-2017,308.0,312.25,303.9,307.1,307.9546700992676,786964,9840,242349239.0,232015,29.48,8.35,-0.9
898,898,898,18-May-2017,305.25,312.8,304.7,307.0,307.25291826137084,6883722,10663,2115043673.0,6094767,88.54,8.1,1.75
899,899,899,17-May-2017,305.0,310.15,304.45,309.8,307.9660890418952,882753,8910,271857989.0,385848,43.71,5.7,4.8
900,900,900,16-May-2017,303.7,305.7,301.1,302.7,303.1810271241536,513122,4110,155568855.0,126476,24.65,4.6,-1.0
901,901,901,15-May-2017,299.2,303.55,298.3,302.05,301.98781678753824,624630,6270,188630650.0,225105,36.04,5.25,2.85
902,902,902,12-May-2017,300.75,300.75,293.55,296.65,296.7080559513844,782465,5399,232163669.0,134458,17.18,7.2,-4.1
903,903,903,11-May-2017,300.0,302.5,299.6,300.35,300.8834778561863,631734,5658,190078323.0,141168,22.35,2.9,0.35
904,904,904,10-May-2017,301.0,302.7,297.55,298.55,299.9504408721368,878486,7076,263502263.0,246649,28.08,5.15,-2.45
905,905,905,9-May-2017,304.5,305.1,298.6,301.3,301.37213193781344,862952,6431,260069684.0,169410,19.63,6.5,-3.2
906,906,906,8-May-2017,299.5,308.3,299.5,303.3,305.1701150271992,2932263,13515,894839037.0,410095,13.99,8.8,3.8
907,907,907,5-May-2017,299.35,301.85,294.5,298.55,297.85323209502764,5161946,21754,1537502300.0,3090411,59.87,7.35,-0.8
908,908,908,4-May-2017,290.25,299.9,283.9,297.95,291.2789237793387,12461831,56199,3629868722.0,7451296,59.79,16.0,7.7
909,909,909,3-May-2017,277.45,277.45,271.45,272.75,273.6997053130226,1443905,8889,395196373.0,646112,44.75,6.0,-4.7
910,910,910,2-May-2017,280.0,280.65,275.05,275.95,276.47656755251086,3615158,6876,999506475.0,3038690,84.05,5.6,-4.05
911,911,911,28-April-2017,273.6,279.35,272.85,278.5,276.9326071687223,1099108,6035,304378844.0,364186,33.13,6.5,4.9
912,912,912,27-April-2017,277.2,277.2,273.6,274.05,275.0072780430151,514424,4282,141470344.0,204569,39.77,3.6,-3.15
913,913,913,26-April-2017,274.25,278.0,273.2,276.95,275.33497731782137,915256,9388,252001990.0,326026,35.62,4.8,2.7
914,914,914,25-April-2017,270.7,273.2,270.0,272.55,271.8111848714291,630119,6164,171273392.0,209232,33.21,3.2,1.85
915,915,915,24-April-2017,270.6,271.4,265.2,268.7,268.1880117239577,1209148,12541,324278998.0,437546,36.19,6.2,-1.9
916,916,916,21-April-2017,274.85,274.85,267.05,269.15,270.32991207177554,1183579,9644,319956807.0,442538,37.39,7.8,-5.7
917,917,917,20-April-2017,276.0,276.0,271.65,272.8,273.8867624552056,7691804,11324,2106683295.0,566988,7.37,4.35,-3.2
918,918,918,19-April-2017,284.4,284.8,278.85,280.95,281.6154999773657,684801,4952,192850576.0,140263,20.48,5.95,-3.45
919,919,919,18-April-2017,283.0,291.6,282.25,283.0,286.7909357701306,2231563,11919,639992041.0,1014295,45.45,9.35,0.0
920,920,920,17-April-2017,283.0,285.4,280.35,281.7,282.61702620397597,634751,3704,179391440.0,246323,38.81,5.05,-1.3
921,921,921,13-April-2017,280.0,285.7,279.65,281.85,283.2861035069228,1620452,7737,459051533.0,680635,42.0,6.05,1.85
922,922,922,12-April-2017,284.4,285.75,278.3,280.75,281.89587707175036,1137444,6486,320640774.0,311350,27.37,7.45,-3.65
923,923,923,11-April-2017,279.0,284.05,276.65,282.9,282.1992724955364,1305559,6657,368427800.0,502399,38.48,7.4,3.9
924,924,924,10-April-2017,277.4,279.0,276.35,277.65,277.5241270772528,1148813,4993,318823325.0,576820,50.21,2.65,0.25
925,925,925,7-April-2017,279.1,283.05,275.9,277.0,278.7504830999763,796419,5178,222002181.0,335611,42.14,7.15,-2.1
926,926,926,6-April-2017,280.1,283.6,279.2,280.85,281.0084015873178,1075273,5869,302160747.0,443421,41.24,4.4,0.75
927,927,927,5-April-2017,287.0,287.0,282.7,284.85,284.72465700340456,433532,5689,123437250.0,155803,35.94,4.3,-2.15
928,928,928,3-April-2017,278.3,287.3,276.9,286.75,283.67061195433945,1188422,8131,337120396.0,522739,43.99,10.4,8.45
929,929,929,31-March-2017,280.2,282.8,276.1,277.1,280.2589746368522,1245705,8397,349120006.0,318552,25.57,6.7,-3.1
930,930,930,30-March-2017,282.0,283.0,279.95,281.4,281.8448325016602,585767,4552,165095402.0,176208,30.08,3.05,-0.6
931,931,931,29-March-2017,278.0,282.5,276.8,281.95,279.65019553514253,6318813,7895,1767057291.0,5400933,85.47,5.7,3.95
932,932,932,28-March-2017,275.8,277.5,275.0,276.95,276.3457281037648,10304534,5323,2847613951.0,9888359,95.96,2.5,1.15
933,933,933,27-March-2017,275.35,279.8,272.3,273.5,274.2934499503317,1118419,5202,306775006.0,365939,32.72,7.5,-1.85
934,934,934,24-March-2017,268.25,276.85,268.25,274.8,274.44486254720334,7794203,16812,2139078971.0,6788229,87.09,8.6,6.55
935,935,935,23-March-2017,266.45,268.2,264.8,267.05,265.77969782133675,8161794,6451,2169239143.0,7480669,91.65,3.4,0.6
936,936,936,22-March-2017,268.85,268.85,265.1,265.6,267.0759623341609,1198752,11678,320157844.0,572686,47.77,3.75,-3.25
937,937,937,21-March-2017,275.55,276.5,271.1,272.2,272.3812460511257,1720427,10999,468612050.0,1086309,63.14,5.4,-3.35
938,938,938,20-March-2017,280.65,280.65,274.0,275.15,274.7694156365316,1561203,6031,428970836.0,972341,62.28,6.65,-5.5
939,939,939,17-March-2017,284.5,286.6,279.6,280.75,281.6422499188869,841417,4500,236978577.0,412780,49.06,7.0,-3.75
940,940,940,16-March-2017,286.0,287.4,282.5,284.45,284.54969295993794,2230165,6272,634592766.0,1389790,62.32,4.9,-1.55
941,941,941,15-March-2017,286.7,286.95,284.1,285.15,285.24506967045016,1501928,7249,428417557.0,919336,61.21,2.85,-1.55
942,942,942,14-March-2017,281.55,287.6,280.9,286.75,285.56752379345534,3716253,29701,1061241167.0,1779545,47.89,6.7,5.2
943,943,943,10-March-2017,275.0,276.35,269.5,270.55,271.8907634137117,1224251,5401,332862539.0,768857,62.8,6.85,-4.45
944,944,944,9-March-2017,274.0,275.9,272.65,273.25,273.9777976580515,7056688,4753,1933375837.0,6592190,93.42,3.25,-0.75
945,945,945,8-March-2017,276.0,276.4,271.9,274.5,273.2314957110424,6407501,9746,1750731082.0,5778821,90.19,4.5,-1.5
946,946,946,7-March-2017,277.9,279.2,275.3,276.05,276.2994245940665,843057,3343,232936164.0,527566,62.58,3.9,-1.85
947,947,947,6-March-2017,276.8,279.4,275.65,276.75,277.15984932345157,2513198,7640,696557579.0,2159027,85.91,3.75,-0.05
948,948,948,3-March-2017,278.45,278.5,274.8,275.85,275.79353622009387,1757795,6505,484788499.0,1093112,62.19,3.7,-2.6
949,949,949,2-March-2017,281.0,284.6,276.9,278.25,282.0244695640272,1914133,20636,539832344.0,1041440,54.41,7.7,-2.75
950,950,950,1-March-2017,277.2,280.8,277.2,279.0,279.40898646942514,4063242,9601,1135306329.0,3147160,77.45,3.6,1.8
951,951,951,28-February-2017,278.85,280.25,275.6,276.4,277.00221677330796,2168016,9216,600545238.0,1483200,68.41,4.65,-2.45
952,952,952,27-February-2017,283.65,285.5,277.25,278.85,282.6015020082124,2228350,6470,629735057.0,1710508,76.76,8.25,-4.8
953,953,953,23-February-2017,285.0,288.75,282.05,284.45,283.4460849510593,3259359,8030,923852548.0,2586258,79.35,6.7,-0.55
954,954,954,22-February-2017,285.0,287.4,281.35,285.95,285.0412001192579,747959,6765,213199131.0,144786,19.36,6.05,0.95
955,955,955,21-February-2017,282.3,285.8,281.3,284.9,282.680066471237,1007353,4304,284758613.0,81937,8.13,4.5,2.6
956,956,956,20-February-2017,284.0,286.0,281.3,282.2,283.3074472088332,528829,3540,149821194.0,187616,35.48,4.7,-1.8
957,957,957,17-February-2017,279.2,286.0,276.35,283.05,280.99610654613133,1002195,8627,281612893.0,198377,19.79,9.65,3.85
958,958,958,16-February-2017,281.0,281.5,273.0,278.8,277.2814919585284,766402,8291,212509090.0,219322,28.62,8.5,-2.2
959,959,959,15-February-2017,285.0,286.2,278.8,280.65,281.1191072616196,2459892,4382,691522643.0,2059084,83.71,7.4,-4.35
960,960,960,14-February-2017,281.8,286.15,281.3,284.9,283.22718832159717,598301,9517,169455110.0,275436,46.04,4.85,3.1
961,961,961,13-February-2017,285.0,285.0,279.8,281.7,281.98770623424303,2036398,8205,574239201.0,1212133,59.52,5.2,-3.3
962,962,962,10-February-2017,285.0,286.0,280.1,281.5,282.9990007765261,1715332,4769,485437242.0,1279341,74.58,5.9,-3.5
963,963,963,9-February-2017,286.25,288.95,278.8,285.0,283.07741325498023,1060839,7067,300299560.0,240341,22.66,10.15,-1.25
964,964,964,8-February-2017,287.1,288.5,282.8,285.85,285.9600259199289,634261,5758,181373292.0,114657,18.08,5.7,-1.25
965,965,965,7-February-2017,288.6,292.55,285.55,287.85,288.8868588991742,665028,7309,192117850.0,166631,25.06,7.0,-0.75
966,966,966,6-February-2017,283.1,292.0,283.1,290.35,289.47926576676974,1103682,10210,319493055.0,403643,36.57,8.9,7.25
967,967,967,3-February-2017,284.0,285.7,278.8,281.4,281.39655341824675,875244,11958,246290645.0,294046,33.6,6.9,-2.6
968,968,968,2-February-2017,281.55,287.3,280.5,285.55,285.1080065637162,1794715,17450,511687616.0,550787,30.69,6.8,4.0
969,969,969,1-February-2017,267.25,283.5,262.8,280.9,274.1003000158561,3840797,26576,1052763610.0,1289572,33.58,20.7,13.65
970,970,970,31-January-2017,270.8,273.85,266.5,269.05,270.0281194209951,1011045,8732,273010580.0,207048,20.48,7.35,-1.75
971,971,971,30-January-2017,271.7,275.5,269.8,270.85,272.59671929311327,721247,6426,196609566.0,209589,29.06,5.7,-0.85
972,972,972,27-January-2017,263.0,274.2,260.95,272.05,267.8814624563763,3212130,18989,860470082.0,1166217,36.31,13.25,9.05
973,973,973,25-January-2017,262.0,262.0,256.0,259.75,257.66703946505316,2294359,5875,591180691.0,1835986,80.02,6.0,-2.25
974,974,974,24-January-2017,258.0,259.55,255.9,257.1,257.7934715484361,1313267,5335,338551659.0,922263,70.23,3.65,-0.9
975,975,975,23-January-2017,262.0,264.0,255.5,257.45,257.16773685700986,1041715,9649,267895489.0,367002,35.23,8.5,-4.55
976,976,976,20-January-2017,267.0,268.0,262.95,263.4,264.87457902316686,539519,4315,142904868.0,131875,24.44,5.05,-3.6
977,977,977,19-January-2017,268.0,270.7,266.2,269.7,269.06693870385857,558257,5205,150208502.0,209293,37.49,4.5,1.7
978,978,978,18-January-2017,268.0,272.0,266.8,268.35,269.6162401518201,434725,4615,117208920.0,145650,33.5,5.2,0.35
979,979,979,17-January-2017,269.0,271.5,265.8,268.45,269.1493985636921,638721,4335,171911373.0,277094,43.38,5.7,-0.55
980,980,980,16-January-2017,265.0,270.8,264.8,269.2,268.2780085508934,411419,4577,110374670.0,98491,23.94,6.0,4.2
981,981,981,13-January-2017,269.1,270.0,264.95,267.55,267.19350828935205,536592,5590,143373899.0,133156,24.82,5.05,-1.55
982,982,982,12-January-2017,265.7,269.5,265.65,268.4,267.8994108182698,873245,6989,233941821.0,296950,34.01,3.85,2.7
983,983,983,11-January-2017,260.4,268.0,260.4,264.95,264.14332641523964,1403084,10058,370615275.0,864825,61.64,7.6,4.55
984,984,984,10-January-2017,259.0,262.0,258.55,260.3,260.36482783524866,517847,5263,134829145.0,213290,41.19,3.45,1.3
985,985,985,9-January-2017,259.45,259.8,256.15,258.0,258.29793417724164,382269,4199,98739293.0,90804,23.75,3.65,-1.45
986,986,986,6-January-2017,257.45,261.35,257.25,258.15,259.2415424260882,533575,6356,138324806.0,148719,27.87,4.1,0.7
987,987,987,5-January-2017,252.55,258.1,252.35,257.15,256.0918061830349,710072,6225,181843621.0,163942,23.09,5.75,4.6
988,988,988,4-January-2017,254.0,255.6,250.2,251.1,253.2113137506857,532308,5215,134786408.0,135135,25.39,5.4,-2.9
989,989,989,3-January-2017,251.5,255.3,249.35,254.3,253.31563742297047,702328,5648,177910665.0,217122,30.91,5.95,2.8
990,990,990,2-January-2017,255.7,255.95,248.3,251.8,251.40501456790784,523754,4636,131674382.0,159574,30.47,7.65,-3.9
991,991,991,30-December-2016,251.4,257.25,251.4,255.3,256.03202551333897,1479383,7209,378769426.0,394407,26.66,5.85,3.9
992,992,992,29-December-2016,254.0,254.0,250.2,251.15,251.2492169601452,361412,3647,90804482.0,105222,29.11,3.8,-2.85
993,993,993,28-December-2016,254.0,254.9,251.0,251.6,252.95308091056083,504656,4409,127654290.0,96764,19.17,3.9,-2.4
994,994,994,27-December-2016,249.0,254.45,246.9,253.3,250.1660965068557,541661,4305,135505218.0,116155,21.44,7.55,4.3
995,995,995,26-December-2016,251.1,252.0,247.2,248.4,248.8062316520505,428522,4302,106618944.0,129042,30.11,4.8,-2.7
996,996,996,23-December-2016,253.55,254.7,250.2,251.95,252.95893204869088,541785,5158,137049355.0,173531,32.03,4.5,-1.6
997,997,997,22-December-2016,253.0,254.9,250.65,253.0,252.6959050345393,619004,4895,156419776.0,195235,31.54,4.25,0.0
998,998,998,21-December-2016,252.4,255.15,251.3,253.35,253.51853448120627,832961,5280,211171052.0,432136,51.88,3.85,0.95
999,999,999,20-December-2016,257.2,257.2,250.2,251.6,252.69532454081147,644942,7663,162973828.0,237405,36.81,7.0,-5.6
1000,1000,1000,19-December-2016,256.0,258.95,255.0,257.2,257.9439682054234,1334064,4046,344113762.0,873537,65.48,3.95,1.2
1001,1001,1001,16-December-2016,258.4,259.95,255.0,255.6,256.6939874304204,746087,6319,191516047.0,378413,50.72,4.95,-2.8
1002,1002,1002,15-December-2016,259.0,261.6,257.6,260.35,260.2368062641281,3102874,7131,807482020.0,2476402,79.81,4.0,1.35
1003,1003,1003,14-December-2016,265.0,265.0,260.05,260.65,262.0675372627806,368330,4535,96527336.0,157356,42.72,4.95,-4.35
1004,1004,1004,13-December-2016,263.0,265.5,262.5,264.75,264.3725392703517,478669,4542,126546939.0,127091,26.55,3.0,1.75
1005,1005,1005,12-December-2016,268.7,268.7,263.95,264.65,265.7326985809819,490480,5554,130336574.0,119704,24.41,4.75,-4.05
1006,1006,1006,9-December-2016,263.75,269.5,263.0,268.35,265.5833480527405,2117386,10217,562342463.0,1209491,57.12,6.5,4.6
1007,1007,1007,8-December-2016,260.8,263.05,258.7,262.2,261.17399000139613,601684,5227,157144211.0,142079,23.61,4.35,1.4
1008,1008,1008,7-December-2016,262.5,264.35,251.25,258.45,260.02557292736094,1115281,8908,290001581.0,321712,28.85,13.1,-4.05
1009,1009,1009,6-December-2016,261.1,262.75,259.8,261.2,261.25353672126823,1251795,5417,327035871.0,491226,39.24,2.95,0.1
1010,1010,1010,5-December-2016,259.95,261.25,257.75,260.75,259.7347042467033,720347,4910,187099115.0,157908,21.92,3.5,0.8
1011,1011,1011,2-December-2016,258.0,264.5,256.1,259.65,260.17503213119096,1086172,8226,282594835.0,215954,19.88,8.4,1.65
1012,1012,1012,1-December-2016,266.9,267.95,258.1,259.35,261.10789029808535,1377223,8205,359603792.0,681074,49.45,9.85,-7.55
1013,1013,1013,30-November-2016,257.0,266.2,256.1,265.0,262.1852197712348,1161890,9754,304630385.0,390786,33.63,10.1,8.0
1014,1014,1014,29-November-2016,256.0,259.15,254.35,255.75,256.6130482850141,2103924,9759,539894351.0,809826,38.49,4.8,-0.25
1015,1015,1015,28-November-2016,257.0,257.0,253.75,255.35,254.75443378966781,2517598,7506,641369253.0,1739426,69.09,3.25,-1.65
1016,1016,1016,25-November-2016,261.9,262.1,257.25,259.85,258.81767827472254,2862983,13215,740990613.0,1065828,37.23,4.85,-2.05
1017,1017,1017,24-November-2016,264.0,264.0,258.0,259.65,260.3460049233737,866479,7944,225584346.0,171908,19.84,6.0,-4.35
1018,1018,1018,23-November-2016,265.35,265.8,260.65,265.0,263.54300489132976,1025488,6395,270260189.0,251600,24.53,5.15,-0.35
1019,1019,1019,22-November-2016,263.0,266.6,259.6,263.35,262.8609529247622,1176882,13175,309356324.0,271591,23.08,7.0,0.35
1020,1020,1020,21-November-2016,266.0,267.4,255.0,261.55,260.3262145002901,1963009,13599,511022702.0,729406,37.16,12.4,-4.45
1021,1021,1021,18-November-2016,269.4,269.4,262.5,264.55,266.5098693199642,1533287,7315,408636118.0,974960,63.59,6.9,-4.85
1022,1022,1022,17-November-2016,267.0,270.55,264.15,267.7,268.275133125913,1175391,9477,315328177.0,369652,31.45,6.4,0.7
1023,1023,1023,16-November-2016,275.55,278.0,264.25,266.25,273.05438434884564,3774597,13401,1030670260.0,2306102,61.1,13.75,-9.3
1024,1024,1024,15-November-2016,278.3,280.65,266.3,269.3,273.56971462357905,1496795,12164,409477781.0,521245,34.82,14.35,-9.0
1025,1025,1025,11-November-2016,289.0,294.25,275.1,277.0,283.70226583389734,3981095,15034,1129445672.0,2626281,65.97,19.15,-12.0
1026,1026,1026,10-November-2016,289.5,298.2,286.7,292.55,292.3306886881253,2061020,16808,602499396.0,495063,24.02,11.5,3.05
1027,1027,1027,9-November-2016,257.0,284.7,254.9,281.55,272.4325542518077,3630985,37479,989198518.0,626182,17.25,29.8,24.55
1028,1028,1028,8-November-2016,281.6,287.4,278.35,283.2,282.4699826537715,3225485,14424,911102692.0,1667407,51.69,9.05,1.6
1029,1029,1029,7-November-2016,276.0,280.95,272.55,278.75,275.34627581238925,2312746,15412,636805998.0,1127283,48.74,8.4,2.75
1030,1030,1030,4-November-2016,271.1,272.6,265.6,269.7,269.47146674455246,897041,6571,241726954.0,159848,17.82,7.0,-1.4
1031,1031,1031,3-November-2016,272.1,276.3,268.6,269.8,271.7611330928351,2554142,7342,694116524.0,1199875,46.98,7.7,-2.3
1032,1032,1032,2-November-2016,270.05,273.0,268.85,271.85,270.67334017378,1227990,8200,332384155.0,534418,43.52,4.15,1.8
1033,1033,1033,1-November-2016,279.95,279.95,274.65,275.35,277.6415400314841,1643369,5703,456267500.0,1121021,68.21,5.3,-4.6
1034,1034,1034,30-October-2016,278.95,279.3,275.65,277.0,277.8429362158004,145616,1876,40458377.0,51556,35.41,3.65,-1.95
1035,1035,1035,28-October-2016,282.6,282.6,276.0,277.1,279.22386731664716,2162321,8910,603771632.0,1260790,58.31,6.6,-5.5
1036,1036,1036,27-October-2016,277.75,284.75,275.1,283.95,279.9631553479258,1004352,7817,281181555.0,187821,18.7,9.65,6.2
1037,1037,1037,26-October-2016,286.6,286.6,276.95,278.55,279.74644638384393,2863773,11971,801130320.0,1796097,62.72,9.65,-8.05
1038,1038,1038,25-October-2016,286.35,291.5,284.7,289.1,287.86605169559016,1251983,11753,360403403.0,267747,21.39,6.8,2.75
1039,1039,1039,24-October-2016,279.5,286.45,278.0,284.55,283.2635669037784,3277498,12537,928395774.0,2129544,64.97,8.45,5.05
1040,1040,1040,21-October-2016,276.9,280.0,273.95,277.7,276.70908185375356,1861283,11557,515033910.0,210342,11.3,6.05,0.8
1041,1041,1041,20-October-2016,266.0,278.6,266.0,277.5,275.3452957351208,1956937,16610,538833397.0,469907,24.01,12.6,11.5
1042,1042,1042,19-October-2016,271.3,271.5,263.35,265.0,265.9659170022285,1143356,9880,304093727.0,372930,32.62,8.15,-6.3
1043,1043,1043,18-October-2016,259.9,271.3,259.8,270.4,265.192287594472,3530805,20391,936342255.0,1913154,54.18,11.5,10.5
1044,1044,1044,17-October-2016,244.0,259.55,244.0,258.55,256.2697516816944,4291951,26448,1099897217.0,1529807,35.64,15.55,14.55
1045,1045,1045,14-October-2016,241.2,242.8,240.1,241.85,241.74108973044997,624448,5757,150954740.0,173060,27.71,2.7,0.65
1046,1046,1046,13-October-2016,249.0,249.0,239.15,241.2,241.4658822319791,1633958,11466,394545110.0,714743,43.74,9.85,-7.8
1047,1047,1047,10-October-2016,251.1,253.1,249.25,250.1,251.043894289814,483662,4140,121420392.0,112022,23.16,3.85,-1.0
1048,1048,1048,7-October-2016,251.5,253.9,248.4,250.6,250.7340096309589,1464444,6116,367185916.0,957857,65.41,5.5,-0.9
1049,1049,1049,6-October-2016,257.5,257.5,249.5,251.6,253.12585287005055,791885,6689,200446566.0,233723,29.51,8.0,-5.9
1050,1050,1050,5-October-2016,260.0,260.7,254.7,255.65,256.5739563009016,1710287,7085,438815102.0,962469,56.28,6.0,-4.35
